source_file,n_events,quality_score,richness_score,unique_event_types,behavioral_entropy,high_signal_ratio,class
benign_cn.wps.moffice_eng.json,177.0,0.7075,0.7075,8.0,1.4977483006138226,0.0,benign
benign_com.AquariumLiveWallpapernn.json,284.0,0.7069,0.7069,8.0,1.303288416469642,0.0035211267605633,benign
benign_com.ap.leb.json,196.0,0.7068,0.7068,9.0,1.4937635203098645,0.0051020408163265,benign
benign_biz.bookdesign.librivox.json,200.0,0.7059,0.7059,9.0,1.4636849980970927,0.005,benign
benign_com.trulia.android.rentals.json,433.0,0.7052,0.7052,5.0,1.349354753113325,0.0,benign
benign_com.classdojo.android.json,266.0,0.7029,0.7029,6.0,1.2878654669438376,0.0,benign
benign_bible.bibleverse.biblia.bibleverses.scripture.holywrit.verse.devotion.json,149.0,0.7017,0.7017,7.0,2.0307821712664578,0.0,benign
benign_com.balleight.pool.guide.json,119.0,0.6999,0.6999,7.0,1.903316614408337,0.0,benign
benign_com.apalon.optimizer.json,225.0,0.6987,0.6987,6.0,1.279988123816397,0.0,benign
benign_com.tul.aviate.json,204.0,0.6962,0.6962,7.0,1.6344412804265964,0.0,benign
benign_ba.lum.tribalrivals.arabic.json,269.0,0.6937,0.6937,5.0,1.5470145398759438,0.0,benign
benign_com.aequus.electronic_engineering.json,170.0,0.6932,0.6932,8.0,1.5657749468891022,0.0058823529411764,benign
benign_com.twoo.json,204.0,0.6895,0.6895,7.0,1.472636026222501,0.0,benign
benign_com.vooapps.hypnose1.json,186.0,0.6865,0.6865,8.0,1.5473420371864286,0.0053763440860215,benign
benign_com.ap.lhc.json,195.0,0.6844,0.6844,8.0,1.45499452161706,0.0051282051282051,benign
benign_ca.save.m.json,86.0,0.6836,0.6836,7.0,1.637526992827598,0.0,benign
benign_com.trulia.android.json,193.0,0.6809,0.6809,5.0,1.7092412009113531,0.0,benign
benign_com.allmyelegance.GlitterWallpapers.json,192.0,0.68,0.68,9.0,1.417839170833869,0.0052083333333333,benign
benign_com.airbnb.android.json,123.0,0.6775,0.6775,5.0,1.941146023723999,0.0,benign
benign_com.aggrego.loop.json,190.0,0.6762,0.6762,5.0,1.566763028393468,0.0,benign
benign_com.tubitv.json,199.0,0.6751,0.6751,5.0,1.8101171750181717,0.0,benign
benign_com.Best.guidecandycrushsodasaga.json,191.0,0.6748,0.6748,8.0,1.491292898728643,0.0052356020942408,benign
benign_com.kayak.android.json,139.0,0.6743,0.6743,6.0,1.6742258998822277,0.0,benign
benign_com.amctv.thewalkingdead.deadyourself.json,335.0,0.6742,0.6742,6.0,0.6704267763351812,0.0,benign
benign_com.clean.security.memory.booster.battery.json,137.0,0.6728,0.6728,7.0,1.8711919203113805,0.0,benign
benign_com.AngleApp.HappyValentinesWishes.json,210.0,0.6726,0.6726,8.0,1.3030378695402645,0.0047619047619047,benign
benign_all.newspapers.fi.json,141.0,0.6724,0.6724,8.0,1.4976558004443778,0.0070921985815602,benign
benign__com.citybeetles.therealtruth.json,148.0,0.6704,0.6704,7.0,1.510151760972959,0.0,benign
benign_com.andromo.dev130378.app163255.json,196.0,0.6691,0.6691,8.0,1.365601163659466,0.0051020408163265,benign
benign_com.androdiki.flygpsplus.json,226.0,0.6675,0.6675,8.0,1.3402034834195502,0.0044247787610619,benign
benign_com.awe.dev.pro.tv.json,203.0,0.6651,0.6651,8.0,1.4354573903785457,0.0049261083743842,benign
benign_com.AngleApp.HappyValentineDayWish.json,195.0,0.6646,0.6646,8.0,1.2732971274969338,0.0051282051282051,benign
benign__com.citybeetles.sportsitalia.json,86.0,0.6644,0.6644,7.0,2.0253374683981518,0.0,benign
benign_com.alidevebakan.alihdcamerapro.json,353.0,0.6626,0.6626,7.0,1.1628532725581808,0.0028328611898017,benign
benign__com.mobo.genius.market.json,215.0,0.6604,0.6604,8.0,1.42243974091316,0.0,benign
benign_com.CicmilicValentinesDayCards.json,171.0,0.66,0.66,7.0,1.5062161533115288,0.0058479532163742,benign
benign_com.andromo.dev128364.app129234.json,333.0,0.6599,0.6599,7.0,1.197810556709187,0.003003003003003,benign
benign_com.tuenti.messenger.json,112.0,0.6594,0.6594,6.0,1.941410861195063,0.0,benign
benign_chat.lesbiandating.json,166.0,0.6593,0.6593,8.0,1.4062802063352122,0.0060240963855421,benign
benign_com.AngleApp.ValentinesMessages.json,171.0,0.6589,0.6589,8.0,1.3541519564388669,0.0058479532163742,benign
benign_com.amsapps.quranabdulrahmanalsudais.json,163.0,0.658,0.658,8.0,1.415469164086555,0.0061349693251533,benign
benign_com.berrybongobrother.donaldtrumpsoundboard.json,176.0,0.6572,0.6572,8.0,1.4757557555248777,0.0056818181818181,benign
benign_br.com.brainweb.ifood.json,164.0,0.6561,0.6561,6.0,1.5114615600206638,0.0,benign
benign_app.zenly.locator.json,160.0,0.656,0.656,5.0,1.3673239466352471,0.0,benign
benign__com.citybeetles.sportselsalvador.json,140.0,0.6557,0.6557,7.0,1.5148323767989775,0.0,benign
benign__com.citybeetles.newsottawa.json,74.0,0.6541,0.6541,7.0,2.033503968380563,0.0,benign
benign_com.alifesoftware.stocktrainer.json,120.0,0.6541,0.6541,7.0,1.7276171162344591,0.0,benign
benign_com.ubercab.eats.json,279.0,0.6525,0.6525,7.0,1.175347600150923,0.0,benign
benign_com.amikulich.babysleep.json,167.0,0.6522,0.6522,8.0,1.4650601177483062,0.0059880239520958,benign
benign_com.app2game.romantic.photo.frames.json,320.0,0.6518,0.6518,7.0,1.0830866277019124,0.003125,benign
benign_com.akosha.directtalk.json,118.0,0.6509,0.6509,6.0,1.724792452710458,0.0,benign
benign_app.qrcode.json,163.0,0.6507,0.6507,6.0,1.6765841649165871,0.0,benign
benign_air.com.kalegu.dollhousedecoraion.json,628.0,0.6505,0.6505,7.0,0.5642358014445319,0.001592356687898,benign
benign_com.androidwasabi.app.xray.json,177.0,0.6493,0.6493,8.0,1.3304740005863085,0.0056497175141242,benign
benign_air.com.cocosapps.WomenGiveBirthSixBabies.json,964.0,0.6486,0.6486,7.0,0.5220328672895056,0.0010373443983402,benign
benign_air.com.zyncstudio.WomanGivesBirthTriplets.json,964.0,0.6486,0.6486,7.0,0.5220328672895056,0.0010373443983402,benign
benign_air.net.m7g7.GrandDaughterGivesBirth.json,964.0,0.6486,0.6486,7.0,0.5220328672895056,0.0010373443983402,benign
benign_ca.indigo.json,112.0,0.6484,0.6484,5.0,1.6774124945668498,0.0,benign
benign_co.dojoapp.dojo.json,118.0,0.6476,0.6476,7.0,1.6926310848144064,0.0,benign
benign__com.jackthreads.android.json,220.0,0.647,0.647,7.0,1.4129835496964644,0.0,benign
benign_com.airgoat.goat.json,144.0,0.6467,0.6467,5.0,1.5646613419769555,0.0,benign
benign_com.wiley.jas.cei.json,106.0,0.6459,0.6459,6.0,1.7269506009820716,0.0,benign
benign__com.citybeetles.cancan.json,74.0,0.6455,0.6455,7.0,2.0848589556748904,0.0,benign
benign_com.anydo.json,142.0,0.6446,0.6446,5.0,1.5402923960496613,0.0,benign
benign_com.arabe.banatchat.mobachircamera.json,162.0,0.6436,0.6436,8.0,1.3502311181615618,0.0061728395061728,benign
benign_com.vividseats.android.json,156.0,0.643,0.643,4.0,1.3205800826569494,0.0,benign
benign__com.citybeetles.newshaiti.json,81.0,0.6418,0.6418,7.0,2.086108386548849,0.0,benign
benign_com.ki.generaladaptiveapps.json,189.0,0.6408,0.6408,8.0,1.2832922707464964,0.0052910052910052,benign
benign__com.monotype.android.font.simprosys.stylishfonts.json,186.0,0.6406,0.6406,7.0,1.621370337249679,0.0,benign
benign_air.com.stardoll.access.json,122.0,0.6405,0.6405,5.0,1.732458507446626,0.0,benign
benign_com.clashofclans.gemscoc.json,164.0,0.6385,0.6385,8.0,1.2391456345066223,0.0060975609756097,benign
benign_com.ac.photo.frames.valentines.json,232.0,0.6382,0.6382,7.0,1.321813219083166,0.0043103448275862,benign
benign_com.aafi.waqiyatparhiyeibratlijiye.json,248.0,0.6379,0.6379,7.0,1.2052976117625718,0.0040322580645161,benign
benign__com.jefit.workoutpal.json,199.0,0.6375,0.6375,7.0,1.257239322987764,0.0,benign
benign__com.citybeetles.newsmontreal.json,81.0,0.6374,0.6374,7.0,2.0068855518662185,0.0,benign
benign_com.appturbo.appoftheday2015.json,184.0,0.637,0.637,6.0,1.472906915748057,0.0,benign
benign__com.citybeetles.newsedmonton.json,74.0,0.6363,0.6363,7.0,2.1283627522812907,0.0,benign
benign_com.adamapps.tipsforspidermangames.json,220.0,0.6359,0.6359,7.0,1.3477304520737736,0.0045454545454545,benign
benign_com.adamapps.tipsforsupermario.guide.json,220.0,0.6359,0.6359,7.0,1.3477304520737736,0.0045454545454545,benign
benign_com.amaxlwps.wolves.json,227.0,0.6353,0.6353,7.0,1.2839475043688982,0.0044052863436123,benign
benign_com.weheartit.json,81.0,0.6341,0.6341,5.0,2.0217672942154543,0.0,benign
benign_com.avira.android.json,206.0,0.6337,0.6337,6.0,1.2756132537677412,0.0,benign
benign_codeadore.textgram.json,138.0,0.6336,0.6336,8.0,1.3959742857228683,0.0072463768115942,benign
benign__com.citybeetles.newscalgary.json,71.0,0.6329,0.6329,7.0,2.115477417359079,0.0,benign
benign_com.alltrails.alltrails.json,175.0,0.6328,0.6328,5.0,1.5786784745436016,0.0,benign
benign_at.mjam.json,107.0,0.6326,0.6326,5.0,1.777580206799228,0.0,benign
benign_com.alvinagomes.sixpackabsphotoeditor.json,227.0,0.6318,0.6318,7.0,1.222402545929702,0.0044052863436123,benign
benign__com.citybeetles.newstoronto.json,72.0,0.631,0.631,7.0,2.0588040932794405,0.0,benign
benign__com.citybeetles.newsvancouver.json,72.0,0.631,0.631,7.0,2.0588040932794405,0.0,benign
benign__com.citybeetles.sportscanada.json,72.0,0.631,0.631,7.0,2.0588040932794405,0.0,benign
benign_com.amitech.allevents.json,128.0,0.6309,0.6309,5.0,1.192933202985763,0.0,benign
benign_com.vitotechnology.StarWalk2Free.json,572.0,0.6307,0.6307,6.0,0.2365649793758193,0.0,benign
benign_com.bkmsofttech.WatterFallLiveWallpaper.json,217.0,0.6302,0.6302,7.0,1.2571191888839384,0.0046082949308755,benign
benign_com.cloudmosa.puffinFree.json,116.0,0.6298,0.6298,5.0,1.452607387935991,0.0,benign
benign__com.grillgames.guitarrockhero.json,204.0,0.628,0.628,7.0,1.2752834246671108,0.0,benign
benign_com.calculator.gems.coc.guide.clashofclans.json,159.0,0.6261,0.6261,7.0,1.420927236657123,0.0062893081761006,benign
benign_com.vilvilad.sketchphoto.json,188.0,0.6237,0.6237,7.0,1.334146840385431,0.0053191489361702,benign
benign_com.arrowshapes.cat.pattern.screen.lock.json,189.0,0.6236,0.6236,7.0,1.3334053029848365,0.0052910052910052,benign
benign_com.bamnetworks.mobile.android.ballpark.json,83.0,0.6218,0.6218,5.0,1.797981464105502,0.0,benign
benign__com.itunestoppodcastplayer.app.json,194.0,0.6214,0.6214,7.0,1.2501014950560163,0.0,benign
benign_com.accuweather.android.json,112.0,0.6214,0.6214,7.0,1.8336627799265155,0.0,benign
benign_com.andromo.dev540217.app558305.json,188.0,0.62,0.62,7.0,1.2744871642295448,0.0053191489361702,benign
benign_com.appsongstrolls.json,191.0,0.6199,0.6199,7.0,1.2541338229933534,0.0052356020942408,benign
benign_berkah25com.guideforroblox.guideforroblox.json,183.0,0.6197,0.6197,7.0,1.305404937340673,0.0054644808743169,benign
benign_com.uefa.euro2016.json,84.0,0.6193,0.6193,6.0,1.759270398042036,0.0,benign
benign__com.mjtq1931.worldcupschedule2015.json,182.0,0.6191,0.6191,6.0,1.5700097211024493,0.0,benign
benign_com.abs.cpu_z_advance.json,663.0,0.6187,0.6187,6.0,0.4136129666826264,0.0,benign
benign_com.cgspecialfx.newlovecollageframeshdphoto.json,187.0,0.6187,0.6187,7.0,1.262226404454022,0.0053475935828877,benign
benign_ch.protonmail.android.json,173.0,0.6185,0.6185,6.0,1.5718574963545469,0.0,benign
benign_com.alpha3hello.VV.json,183.0,0.6181,0.6181,7.0,1.275013551174258,0.0054644808743169,benign
benign__com.cheerfulinc.flipagram.json,92.0,0.6175,0.6175,7.0,2.01777775035592,0.0,benign
benign_com.al.crimsontide.android.json,322.0,0.6171,0.6171,5.0,1.2125554176958333,0.0,benign
benign_com.ancestry.android.apps.ancestry.json,59.0,0.6167,0.6167,5.0,1.9882485954399811,0.0,benign
benign__com.modiface.haircolorstudio.free.json,149.0,0.6138,0.6138,6.0,1.597913687414293,0.0,benign
benign__com.myntra.android.json,154.0,0.6134,0.6134,7.0,1.4856705933263694,0.0,benign
benign_cn.wps.moffice_i18n.json,117.0,0.612,0.612,7.0,1.4807096420876833,0.0,benign
benign_bibleverses.bibleverse.bible.biblia.verse.devotion.json,507.0,0.6116,0.8737,10.0,1.7428390909646465,0.0019723865877712,benign
benign_app.com.binauralbeatsapp.com.binauralbeats.json,164.0,0.611,0.611,7.0,1.3019103658526534,0.0060975609756097,benign
benign__com.jagbani.json,144.0,0.6106,0.6106,7.0,1.428894717089082,0.0,benign
benign_apptrends.love_photo_frames_hd_and_love_greetings.json,146.0,0.6101,0.6101,7.0,1.4236738984115314,0.0068493150684931,benign
benign_com.busuu.android.enc.json,105.0,0.6088,0.6088,5.0,1.6732434538348544,0.0,benign
benign_com.vestedfinance.student.json,102.0,0.6085,0.6085,5.0,1.6943957057374175,0.0,benign
benign_com.asdhillon.admin.gymapplication.json,161.0,0.6084,0.6084,7.0,1.270934812254794,0.0062111801242236,benign
benign_com.amaxlwps.coralfish.json,152.0,0.6079,0.6079,7.0,1.3468055437450452,0.006578947368421,benign
benign_com.abnamro.nl.mobile.payments.json,64.0,0.606,0.606,5.0,1.7637169894067652,0.0,benign
benign__com.joeykrim.rootcheck.json,119.0,0.6054,0.6054,7.0,1.3442684720796914,0.0,benign
benign_com.appyown.valentinephotoframes.json,163.0,0.6052,0.6052,7.0,1.1927855487201593,0.0061349693251533,benign
benign_ali.coupon.code.sale.all.json,79.0,0.6051,0.6051,7.0,1.6240011976319997,0.0,benign
benign_com.appsgoof.sparklywallpaper.json,160.0,0.6043,0.6043,7.0,1.2031140309846793,0.00625,benign
benign_com.als.usagetimelines.json,143.0,0.6026,0.6026,7.0,1.3387117005634526,0.0069930069930069,benign
benign_com.appspot.scruffapp.json,72.0,0.6023,0.6023,6.0,1.8793023496345629,0.0,benign
benign_com.abaenglish.videoclass.json,230.0,0.6015,0.6015,5.0,0.9977018497095608,0.0,benign
benign_com.amdroidalarmclock.amdroid.json,171.0,0.6005,0.6005,5.0,1.465809904020932,0.0,benign
benign_com.unearby.sayhi.json,161.0,0.6005,0.6005,6.0,1.3943229916169346,0.0,benign
benign_ch.sbb.mobile.android.preview.json,196.0,0.5991,0.5991,5.0,1.4495320790801878,0.0,benign
benign_br.com.grubster.android.json,122.0,0.5984,0.5984,6.0,1.6230469827700198,0.0,benign
benign__com.musicmaniac.music.player.json,120.0,0.5981,0.5981,7.0,1.5029232501508456,0.0,benign
benign_com.twenty_four_option_app.json,335.0,0.5978,0.854,9.0,1.882766834423864,0.0149253731343283,benign
benign_br.com.mobicare.oiwifi.json,97.0,0.5975,0.5975,6.0,1.60378072946565,0.0,benign
benign_com.abbyy.mobile.lingvo.market.json,86.0,0.5966,0.5966,6.0,1.5645014169412563,0.0,benign
benign_com.a0soft.gphone.app2sd.json,231.0,0.5965,0.5965,6.0,0.9378530271263034,0.0,benign
benign__com.monotype.android.font.allthefontsfreeforyou.fiftypencilfontstyle.json,146.0,0.5953,0.5953,7.0,1.0545954552207586,0.0,benign
benign__com.ChatFriendforKiK.json,118.0,0.593,0.593,7.0,1.432400260737703,0.0,benign
benign__com.greenowl.traffic1130.android.json,104.0,0.5918,0.5918,7.0,1.8460430702701132,0.0,benign
benign__com.cca.pedometer.countstep.lite.json,126.0,0.5902,0.5902,6.0,1.5049480816313117,0.0,benign
benign_co.bitx.android.wallet.json,91.0,0.5899,0.5899,5.0,1.6923432340769262,0.0,benign
benign_com.aemobile.games.farmdozer.json,482.0,0.5895,0.8422,9.0,1.7404758653168182,0.0020746887966804,benign
benign_br.com.easytaxi.json,91.0,0.589,0.589,5.0,1.7065097547127877,0.0,benign
benign_com.wakie.android.json,99.0,0.5883,0.5883,6.0,1.6194252456785905,0.0,benign
benign_com.allproperty.android.consumer.my.json,44.0,0.5872,0.5872,6.0,2.125721534069137,0.0,benign
benign__com.MMgems.spongeruncoins.json,154.0,0.5867,0.5867,6.0,1.2533546619922888,0.0,benign
benign_com.alibaba.aliexpresshd.json,486.0,0.5854,0.8363,9.0,1.492926374839864,0.0061728395061728,benign
benign_co.gotitapp.android.json,129.0,0.5846,0.5846,5.0,1.550666432552349,0.0,benign
benign__com.gtp.nextlauncher.trial.json,316.0,0.5842,0.5842,6.0,0.7207929832618922,0.0,benign
benign__com.music.player.mp3player.white.json,141.0,0.584,0.584,6.0,1.0948471841806755,0.0,benign
benign__com.ccloud.screenlockemoticon.json,115.0,0.5837,0.5837,6.0,1.482744091247728,0.0,benign
benign_au.com.penguinapps.android.babyphone.json,415.0,0.5816,0.8309,9.0,1.844659661459836,0.0024096385542168,benign
benign__com.mobilerise.mystreetview.json,109.0,0.5811,0.5811,7.0,1.2582608050446773,0.0,benign
benign__com.movieringtones.json,111.0,0.5806,0.5806,6.0,1.5137622642568132,0.0,benign
benign__com.medialook.originaldjmixer.json,117.0,0.5803,0.5803,6.0,1.3747112111428883,0.0,benign
benign__com.mobtopus.magiceffectsfree.json,116.0,0.58,0.58,6.0,1.38798898217079,0.0,benign
benign_be.ibad.villobrussels.json,127.0,0.5799,0.5799,5.0,1.3472635719812656,0.0,benign
benign__com.natenai.glowhockey.json,128.0,0.5787,0.5787,6.0,1.4541000877140045,0.0,benign
benign_com.app.copticreader.json,423.0,0.5776,0.5776,5.0,0.5380892540540082,0.0,benign
benign_ca.honeygarlic.garibaldi.json,321.0,0.5762,0.5762,5.0,0.4337247627235257,0.0,benign
benign__com.mn2square.slowmotionplayer.json,126.0,0.5754,0.5754,6.0,1.0968809527783987,0.0,benign
benign__com.miniloft.worldcup.json,124.0,0.5747,0.5747,6.0,1.1079402059310837,0.0,benign
benign_com.wate.weather.json,370.0,0.5747,0.821,9.0,1.7288963069779604,0.0027027027027027,benign
benign_com.bitmisrow.legobatman.json,413.0,0.5743,0.8204,9.0,1.6169917924011576,0.0024213075060532,benign
benign_com.buzzfeed.android.json,90.0,0.5742,0.5742,5.0,1.4262941625767096,0.0,benign
benign_com.c51.json,53.0,0.5739,0.5739,6.0,1.694562438570078,0.0,benign
benign__com.joelapenna.foursquared.json,81.0,0.5738,0.5738,7.0,1.7327548323869946,0.0,benign
benign_com.aadhk.woinvoice.json,95.0,0.5738,0.5738,5.0,1.4832688512821817,0.0,benign
benign_career.money.horoscope.json,565.0,0.5737,0.8196,8.0,1.8729332948408943,0.0017699115044247,benign
benign_com.aa.generaladaptiveapps.json,632.0,0.5717,0.8167,8.0,1.8088038476459996,0.0015822784810126,benign
benign_com.access_company.android.nfcommunicator.json,118.0,0.571,0.571,6.0,1.641031704205167,0.0,benign
benign_com.voopter.json,70.0,0.5708,0.5708,5.0,2.051638429323519,0.0,benign
benign_com.alibaba.intl.android.apps.poseidon.json,654.0,0.5706,0.8151,8.0,1.5520638223994536,0.0030581039755351,benign
benign__com.burakkal.simpleiptv.json,104.0,0.5697,0.5697,6.0,1.315669224295135,0.0,benign
benign_br.uol.noticias.json,407.0,0.5683,0.8118,8.0,1.8816476939954327,0.0024570024570024,benign
benign_com.appswiz.alwaaha.json,69.0,0.5681,0.5681,6.0,1.4803159242651265,0.0,benign
benign_com.bravolang.phrasebook.json,900.0,0.5677,0.5677,4.0,0.1705819929171989,0.0,benign
benign__com.jsdev.instasize.json,124.0,0.5673,0.5673,6.0,1.2752842147198735,0.0,benign
benign__com.groupme.android.json,125.0,0.5669,0.5669,6.0,1.5127343549176302,0.0,benign
benign_at.nerbrothers.SuperJump.json,265.0,0.5659,0.8084,9.0,1.7561232101663868,0.0037735849056603,benign
benign_com.bigduckgames.flow.json,223.0,0.5658,0.8083,9.0,1.784265732550275,0.0044843049327354,benign
benign__com.mjc.mediaplayer.json,104.0,0.5646,0.5646,6.0,1.2008858956160022,0.0,benign
benign_com.arcadegame.games.bingo.holiday.free.slots.bash.json,63.0,0.5639,0.5639,4.0,1.6643265739117112,0.0,benign
benign_aviaseller.su.json,81.0,0.5638,0.5638,6.0,1.7813208194104575,0.0,benign
benign__com.groceryking.freeapp.json,78.0,0.5625,0.5625,7.0,1.3494527852677474,0.0,benign
benign_com.andromo.dev137436.app238755.json,396.0,0.5616,0.8023,8.0,1.6965097685597863,0.0025252525252525,benign
benign__com.naresdeloper.superwallpapers.json,96.0,0.5603,0.5603,6.0,1.2415342518152637,0.0,benign
benign_com.tebakgambar.json,470.0,0.5602,0.8003,8.0,1.5009631265843373,0.002127659574468,benign
benign__com.mobirix.slideking.json,119.0,0.56,0.56,6.0,1.0869668147744929,0.0,benign
benign__com.chatterbox.android.stud_detector.json,95.0,0.5598,0.5598,6.0,1.248876578181923,0.0,benign
benign_cm.confide.android.json,87.0,0.5598,0.5598,5.0,1.6411301442179482,0.0,benign
benign_com.antivirus.json,401.0,0.5597,0.5597,4.0,0.6325007029362892,0.0,benign
benign_com.chartmobi.chartmobi_canada.json,65.0,0.5588,0.5588,5.0,1.4700837646150864,0.0,benign
benign_com.airsenze.bchighways.json,66.0,0.5586,0.5586,6.0,1.5264381874249275,0.0,benign
benign_com.airmiles.loadandgo.json,90.0,0.5583,0.5583,5.0,1.6099036698626752,0.0,benign
benign__com.chatous.chatous.json,87.0,0.558,0.558,6.0,1.3935603042153526,0.0,benign
benign_com.cf.flightsearch.json,83.0,0.5578,0.5578,5.0,1.607441402348687,0.0,benign
benign_com.brakefield.painter.json,361.0,0.5573,0.5573,4.0,0.7320339789574407,0.0,benign
benign_com.buymeapie.bmap.json,77.0,0.557,0.557,5.0,1.7045832461883272,0.0,benign
benign__com.jiubang.goscreenlock.json,274.0,0.5564,0.5564,4.0,1.118191353372291,0.0,benign
benign_aplicacion.tiempo.json,76.0,0.5559,0.5559,6.0,1.3581310798274673,0.0,benign
benign__com.myrapps.musictheory.json,85.0,0.554,0.554,6.0,1.3122873993784412,0.0,benign
benign_com.allproperty.android.consumer.sg.json,49.0,0.5515,0.5515,5.0,1.8979217421411343,0.0,benign
benign__com.montrealcanadiens.Canadiens.json,74.0,0.5492,0.5492,6.0,1.80209825482,0.0,benign
benign_com.airmiles.json,94.0,0.5478,0.5478,5.0,1.4708662194242348,0.0,benign
